pathway	E1	E2	E3	E4	E5	NS1	NS2	NS3	NS4	NS5	NS6	QS1	QS2	QS3	QS4	QS5	QS6	QS7	QS8	S1	S10	S11	S12	S13	S14	S2	S3	S4	S5	S6	S7	S8	S9
GLYCOCAT-PWY	4221.591474916052	799.8114468471559	1150.1881380061982	1470.7167547282552	1551.7248708341024	4184.403445388038	5655.809191611589	3947.633416015669	834.5597741947208	6253.70523253561	4806.748782959401	9306.536111045742	7936.55124184299	7703.131230462233	5294.628110967643	1793.8239041549552	1980.9937661529088	5219.132562630736	4613.174295091997	1916.7374716232198	1071.1598814487927	951.8958017650787	759.9047865179215	712.70210173832	2119.372532204762	1918.168832292704	144.67287837001516	949.2740834009302	2932.34229226921	2198.3412674034535	829.7250910732197	1321.244822216629	1024.906883695052
GLYCOGENSYNTH-PWY	10909.012630797477	12011.519144115213	4561.645655815937	4519.068646259966	6681.058896388091	17316.590150329328	12366.18068972745	9855.80266749207	6154.327864460375	11518.447025843083	6352.233489870916	13071.441048067682	10817.943387561132	12600.65329974412	6963.8537003157	5250.989721076033	4470.2997324332255	8858.078263908443	6900.108922040418	8048.8679935985	4893.9789109100875	9184.069980172302	6400.393580571398	4336.801089318237	12608.851954794272	5107.436785922586	1473.1473009699243	6447.38098828513	5812.472915569213	12663.306547505337	5361.8568330215885	2891.070044733484	4280.335553233265
GLYCOL-GLYOXDEG-PWY	722.3377387166557	28.297799520769896	79.13446151847502	75.87360184699327	250.0631317476501	954.9586480487827	258.35015221297687	75.88171035251035	132.35811922789244	1303.5149992699605	68.62124327519675	180.94641380896954	223.34267124555217	811.0943811210557	288.2059942208669	457.4560902023123	478.2328872902647	664.0535761604843	229.8769925887972	362.67121745963783	197.13424917908745	140.74026351840422	126.456749032761	128.2028071318804	423.83695494562323	320.2549283977399	112.11921085989175	304.0636874894446	1101.505565940759	123.6708410616847	374.742864730011	197.5282640055567	90.61744627113328
GLYCOLYSIS	10125.131215626503	6888.967077124271	5312.356404752945	5961.152133074839	7037.68642874334	18524.839578104697	19390.00725881654	10324.675905028667	9635.61816797788	16670.76926533919	6255.014586869486	21318.641254437294	12482.905253827292	16964.800864830173	11226.197279966533	5396.842331205925	5129.023130091428	11224.978423094384	6700.5031302828	8463.163211657724	5621.801814777098	7610.317523088926	7153.632858592295	5508.97903073682	9147.650242780022	7499.784373837165	2600.781938720394	7680.803395650959	7394.4441899342	9438.105326712846	6464.913639237243	4614.17275030813	4384.885710467893
GLYCOLYSIS-E-D	6087.920722805562	1380.5169359871722	2690.122415145925	2549.6207040057884	2243.7456460605417	9634.725945861015	10728.87368389532	3770.132427351517	7545.06241390935	9466.999856799099	2762.5299469435777	13197.93033661262	6365.63657933987	10251.909109815757	5845.316894176734	4355.395993905907	2509.7624391739914	7079.22641814878	2679.5553047122353	7148.954621492677	3840.837963724906	4920.05369632402	5743.585264885697	4692.137120868043	3551.4668923209033	6625.373586183049	1944.3284539757954	6704.7029873622405	5816.64431245107	4841.865694255259	5657.046407626373	3893.581752171672	3436.1269783324806
GLYOXYLATE-BYPASS	770.8452272177828	19.768736944621686	54.48713505293985	52.25016549952296	195.3354302671959	1412.2247665941823	178.9148701073052	52.28176691417878	90.76227276537549	1015.534198808856	47.163048060942366	122.17287561288062	154.30584828251952	610.5956064612594	198.87881848397353	414.24578023860846	486.6502730246756	509.0888383209494	172.97218420023466	277.68195817784675	131.61995835274257	103.33545724112811	87.42149492627485	91.66712703611135	393.81201604412234	255.5789296059936	140.68763315135038	363.80368944647296	1114.6116843632067	86.09217451105776	320.055097625162	144.59186684047796	63.77620633597396
GOLPDLCAT-PWY	23.803529567514083	0.0	8.25798672128446	0.0	11.953181093842794	0.0	46.88980183550343	11.858808250385318	10.322119158371018	0.0	17.912854397099863	13.952824890479597	0.0	0.0	0.0	0.0	3.9696189195966984	10.404040166999492	0.0	37.95711819611362	14.165200458206382	30.305114248833476	26.03024197491511	16.241258393418715	0.0	37.047786418912324	0.0	29.060294929349855	42.34437521389345	45.78210045007748	14.147253781859991	23.461071087823495	25.802431641499872
HCAMHPDEG-PWY	50.39747004168852	0.0	1.6559999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3946794664849165	0.0	9.2381645363962	3.5163056117290195	10.804588100686502	6.326625507442489	3.889114160948222	0.0	9.653640227352955	0.0	6.948529411764706	36.874546243893256	10.870509170086256	3.5139390340459227	7.15087603641305	5.985584890333062
HEME-BIOSYNTHESIS-II	3170.9457454717735	539.882989199943	2382.2444439674264	2353.9746763578246	2741.2545170434273	10861.92993982026	13806.538637576785	7515.0778317984095	9115.365204608937	10933.865583559109	5133.405635859996	14376.175243805952	8393.721094505208	10425.38493786334	8059.475026588284	3196.998033209841	3441.4799809860056	5818.367626586124	4327.6216304088275	5116.131044690503	2277.058875782269	2447.0676970376753	3898.8212737438084	3638.0218966466623	1940.4238364175615	5605.406736536914	2135.4177108713184	5630.622301754129	4262.713153131245	1875.1215061480232	4201.645442529108	3042.1423597757052	2180.016379734419
HEME-BIOSYNTHESIS-II-1	3170.9457454717735	442.4456814241552	1340.5722339502677	1177.3221118790914	1098.5862542710863	10861.92993982026	13806.538637576785	1902.4299932550882	9115.365204608937	10933.865583559109	3886.3103343441267	14376.175243805952	5583.011715707794	10425.38493786334	8059.475026588284	3196.998033209841	1263.813184698549	5369.017629783987	4091.654553873733	5116.131044690503	2277.058875782269	2447.0676970376753	3898.8212737438084	3638.0218966466623	1686.7784606547007	5605.406736536914	2135.4177108713184	5630.622301754129	4262.713153131245	1875.1215061480232	4201.645442529108	3042.1423597757052	2180.016379734419
HEMESYN2-PWY	825.0910199369551	231.6116728615776	641.3622960340261	672.4094791968366	893.5419153408661	1571.4669925503943	3401.908817893623	1344.6433481248419	9.335793305714885	4510.977878789953	3886.3103343441267	7074.430320298233	5583.011715707794	3518.0937042757605	4607.203267430872	735.0157998769819	961.9180237803679	2297.0324126972473	4091.654553873733	330.68696181190023	151.15604094736526	196.542646692855	649.6380625579868	147.74644382213106	819.780565474886	626.2366504915204	321.2007605646	321.9695990948542	487.0379001526527	203.3473123526215	271.0973126781805	155.5599890748365	170.81302626100876
HEXITOLDEGSUPER-PWY	1566.7311519677694	430.58310556944195	448.5579228681019	667.742622257209	569.7505277774784	324.86289139218786	316.8022211527857	519.8841426957651	0.0	68.51315254253302	497.2825227392624	1065.2133547559322	509.42601498547793	1620.1706055669579	383.9153245430219	24.454572831013035	556.8242240061692	667.6391822248322	333.0077344286293	516.6428527420301	631.89585592377	610.0701073885433	354.0475725597095	428.6580990316636	621.1821963225516	855.4609553822804	8.612023408202221	377.9726025786618	997.346984110137	726.0595768037168	413.4355947912015	381.11807738186184	240.85826775365484
HISDEG-PWY	2506.0384606816197	445.89649585108765	562.6088221590808	374.925573308967	1062.741023852699	7320.4388118216775	2063.1929273939472	4700.289883567091	778.3533031240277	1954.4305449695123	2000.6598950984132	1241.8680622282086	1584.5849483204136	2988.4979871535943	550.5815703528984	535.8805970149253	1841.86696534454	2578.9050338073225	1458.2047290572932	963.714632719611	542.1784921053298	385.4039432318752	303.25349714670506	242.75117013496217	759.8903171894157	745.4076165021191	57.25504032258064	421.7895007449487	1135.2255453038385	333.0779378565836	187.67910063608232	323.5798754626352	449.488903873475
HISTSYN-PWY	5701.553605463985	889.8991120346919	2407.5311334494895	3262.982836894022	3445.6108956431076	14023.951259772208	15102.464757732605	10548.366597812068	3940.6969670779367	12713.875717763465	6530.9456034317045	17796.22577865853	10742.657720250672	13811.92316268634	9190.737591151887	3020.852395263493	4914.993351332631	9647.623741239473	5960.977426097167	3382.2857415513386	2882.4538865543805	2135.6858941674577	2612.6226742083536	2274.6656119598542	3007.790829409944	4394.9889658326665	717.3285944201092	2502.1094398424666	4470.2274394912365	1441.4975583388102	2820.7968376699587	2498.023873478795	1919.1024764104716
HOMOSER-METSYN-PWY	4917.698724182694	2336.434088064174	3194.639139654417	3360.305452294459	3868.541875553636	3683.111194852974	4987.4173482724755	3276.682096318236	2586.0996599797127	3069.453173757478	1792.9183468020676	4268.998255829802	2706.7911233680347	5043.960075933268	1100.6578553595946	1224.0653101299308	1657.65024683222	3574.723986396763	1410.5936760211678	2538.7422170491423	3212.624122166137	3072.9171123973265	3459.9720256528362	1694.9945334259965	2773.5712446176526	2255.794121065887	545.4554208168827	1628.6406086212958	3895.9557895341936	2708.44547313033	2642.0318749691464	2023.7837920144143	1630.9043515187773
HSERMETANA-PWY	6647.247518271978	1870.1874944893693	3166.748045779561	3753.9345075672577	3854.1986575482892	11316.054202717503	16346.327804555174	6877.550554748655	8712.979755534578	11308.89563955074	4783.241477672787	12728.455361601227	8227.73472165361	10193.110587453579	6700.46708435638	3906.9892323312024	3367.142221850339	7556.428936962762	5128.893139785841	6461.977568513419	3217.644038529784	4421.942679072442	5196.655419420834	4467.6381357855225	5002.424552845074	5813.564382004165	2158.0968564035816	6836.203119202661	5511.266485943321	3622.45597360618	5377.887576561001	3492.91918303499	2997.9218860908886
ILEUSYN-PWY	11819.110204183662	11887.859138946365	6398.652480136927	6126.564733763539	8631.872629039362	19483.079220576667	20845.940439684175	10936.494714439099	11986.6565206444	17194.838085041647	6678.153731663702	22508.40321875782	12702.118428250495	17521.47223933753	11832.761423947752	6147.531430515071	5435.476725272504	11350.251095789294	7065.884019277357	9877.262942622048	6336.861289541333	9651.466424193495	8225.084365674376	6345.095479142769	13358.897190658803	8650.693965343673	3033.844447099217	9249.964867841078	8484.989281755723	12818.636635764045	7698.491562061728	5147.947085960878	5031.053123991277
KDO-NAGLIPASYN-PWY	1023.0329273072831	190.61511514935788	10.996832670161224	171.307862843635	321.1570998636579	522.840534581583	218.39099539767204	0.0	0.0	0.0	0.0	155.79806567790212	107.35844947845439	0.0	0.0	21.191103948130454	271.207937378764	487.76315312460594	175.43146287731886	494.4968307725349	122.42810552218076	108.00094155446543	34.591938459664036	21.8556413466531	347.81411168276475	217.85745908496995	767.7565721586503	422.13907304536144	457.7675163050144	306.27549697634123	523.9863468992896	149.18540829169518	259.218186255682
KETOGLUCONMET-PWY	421.72270660541346	0.0	39.33873150033364	22.38547980531745	0.0	0.0	55.500983393694824	31.942201295278004	2.986558512925098	60.84737631184408	1.9993400385417492	13.974951052311404	0.0	1.6597273837106918	0.0	23.393684210526317	0.0	255.9750872058643	0.0	209.40641722548696	151.7993508330975	73.69270114249741	72.86713185876216	40.53969947790654	35.395894318796266	168.68452363773253	0.0	66.74687367264738	265.7719384825798	88.83763486878911	114.49465170884424	112.7667414458033	58.869192731537524
LACTOSECAT-PWY	6422.905745572298	10725.121456813857	2019.4833600309564	1392.6929830947518	3226.7971843895925	10361.17016343325	3128.5692148161847	2606.824123708892	1592.4401734895239	3345.546377012044	1162.502370769191	1715.3860160271636	1794.4696765858728	3098.761019740017	1053.935282221958	2506.1280818332557	834.3949269854535	2487.0353468583176	2527.666592510252	3948.131108811264	2404.6633896212884	6279.964930590918	2501.728109558752	1679.1341662038951	10276.14226908352	1616.9264742242233	449.56228430612776	2773.948264302752	1634.7030663810854	10354.080135185814	2087.524991432785	867.2556988621053	1933.6839601318266
LIPA-CORESYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.38285714285714	0.0	0.9828571428571429	9.794285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.57142857142857	0.9828571428571429	0.0
LIPASYN-PWY	2846.8900000000003	406.58	0.0	1084.85	0.0	0.0	11073.92	1164.5	8178.08	0.0	818.75	0.0	0.0	0.0	6197.17	0.0	0.0	3514.95	0.0	4177.68	1725.53	1850.2	3074.6300000000006	3160.5	0.0	4824.57	0.0	5156.76	3589.52	1368.5000000000002	3906.3	2631.33	1894.31
LPSSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.582682049040365	0.0	4.402500243395616	37.67771808713786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.64282964161812	4.362069248735209	0.0
M-CRESOL-DEGRADATION-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.379011274934952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.62294783453187	0.0	0.0	0.0	0.0
MET-SAM-PWY	5997.5266319028415	2918.3471430856134	3784.5230284287754	4266.376115863391	4542.735653000311	4682.191799703424	6913.5308528418	4924.857528290464	3418.4237904394613	4158.544838269121	2627.4856955752316	6297.100058264896	4246.290934626004	6899.33703224133	1559.1596050182836	1569.1060029377365	2509.9761089967137	5007.6855651946125	1837.2368453737845	3195.1706871769934	3824.889380348978	3734.9507547909047	4230.376276660141	2155.8195897452306	3458.3763245179503	2973.918830049178	737.9206434364631	2115.676193711796	4901.811143488565	3376.5957157183557	3340.2612501368576	2600.550024490593	2016.9070058949806
METH-ACETATE-PWY	54.727862458251046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.67527644747501	0.0	0.0	0.0	0.0
METHANOGENESIS-PWY	129.49816466224655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METHGLYUT-PWY	2795.026045393579	465.0197930103735	1165.4967421695537	1015.7621743243461	883.3940189493828	9735.215865894657	13260.52860315137	2046.28863615953	9032.89751935412	10124.038254076666	1076.0263411050203	13477.682258754172	3617.6281237488115	9936.636931231104	7388.567933934478	3034.8777351028675	1207.5788667632823	5135.2654613755685	991.1372708213119	5117.754282721504	2114.7387830757502	2460.1098812150112	3764.4327881348763	3548.505696168448	1619.6684108419822	5358.999526091127	2089.2938861614234	5746.221844207147	3762.750647331437	2068.841050177584	4271.162704553141	2928.114245694545	2160.587616115977
METHYLGALLATE-DEGRADATION-PWY	24.619703494983657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.15245167112024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.061180187151106	5.092969943963322	5.220199431233805	0.0	0.0
METSYN-PWY	6474.302876968181	3512.4693724784156	3931.0811342960747	4151.127768176859	4886.058577419769	5563.041709010727	7319.495910953671	4683.393130495263	3854.669383867133	4703.517027229579	2620.6737570200225	6495.034831134573	4072.1389101457185	7195.978730338303	1793.866828897641	1841.8522643546194	2354.5662466370304	5029.848932555193	2144.846789034254	3657.392442852637	3947.789740093226	4258.948708107955	4486.26573595814	2422.2700343580755	4136.58477612161	3242.136741870966	828.963811783852	2486.871054178409	4959.535166674149	4032.7751089935064	3599.092137362383	2678.0353732799485	2244.523007440557
NAD-BIOSYNTHESIS-II	371.55828094700496	48.68016764858229	2.298601116126726	37.13712679438343	98.31950198027536	123.2022719427068	49.1003023009219	0.0	7.300389917242736	0.0	0.0	33.285512042259604	20.446717938975684	87.56542911509902	5.2477339779794265	5.029220676924793	11.423846690865876	101.00260911967868	34.68833609878765	112.3704491095039	34.73213340393177	48.26929373420588	14.749358049994656	39.87817385388214	87.47957371601736	70.9629715652097	231.07219616074084	333.6884480839562	383.52443245029826	71.44162415195544	125.27081803533915	35.179717140032416	61.618407386488606
NADSYN-PWY	244.63888306873977	0.0	0.0	12.654158699451488	0.0	0.0	21.45670700808903	24.153385411592453	2.998884882684069	0.0	2.642051992493186	0.0	0.0	0.0	0.0	0.0	0.0	13.421837241699619	0.0	0.0	0.0	10.238937797445706	12.557300781634016	0.0	0.0	0.0	0.0	0.0	276.70102083929197	0.0	0.0	12.115648150522508	28.41353152126915
NAGLIPASYN-PWY	3759.1990922091427	809.1819558511651	2718.6387277644526	3538.190601578352	2608.4991638033925	8115.506392932401	11653.646211875768	1262.855616500828	8852.856173403126	8485.59	1271.5089342388212	12031.116878034018	2479.937885827022	8424.347244858036	6389.036233794465	2555.96	1085.175585859923	3913.2734287248827	961.1230783215266	4794.012803878292	3036.4177866263435	2376.508813823539	4062.2960908278947	3667.5514178826297	1489.3936303653525	5384.113546163432	2182.42	5584.577042995538	4704.982774482249	1977.3605233077483	4518.739573072112	3627.437335135466	2237.8203998025524
NONMEVIPP-PWY	5508.393344842688	1750.2865674255713	3770.492355956694	5027.971015724398	4462.2805275432465	10089.166178305584	16442.705979379203	8098.799758962012	9362.015908808082	13233.89891066556	5489.124371137782	19044.336566740723	10071.759642236957	13538.274384273624	9936.89536654851	3544.2254934605326	4393.677028983591	8511.07519288373	4621.081430760303	5611.069132636783	3832.415490887424	3601.668516336801	5458.928451681268	4343.396938334296	3298.85187355478	6520.880524227204	2310.6080187858124	6124.356348614949	6288.982631480862	2719.246734487533	5345.1311540592915	4155.1829159227145	2992.071961230296
NONOXIPENT-PWY	11550.74854834486	11270.293673538377	6611.03540297785	7409.824597941889	8192.454462483218	18234.585002426484	20652.191090134023	9823.238387065621	12766.017442164342	16918.824098631503	6661.582199287306	22420.09392327154	11901.050236043555	16839.588314571803	11732.232794162075	5911.670512066387	4912.2776841366995	10922.653764138287	6717.833647550275	9649.843262765397	6720.036629456898	9460.193537219175	8484.29109590188	6428.068853632159	12033.707248087432	8578.652362247178	2964.155338641813	9373.747899434511	8873.702552916766	12360.307184133268	7957.8948555384195	5688.134151397459	5058.253290655032
OANTIGEN-PWY	6989.150798086926	3019.57184155055	3890.5250899780526	4032.6247148648713	5612.07128654271	18098.35964848867	18968.064683890007	9951.835811213878	10773.468971011906	16097.729718118662	6402.669277054974	20475.029577874597	10961.41546488589	15965.977636198284	11014.72656620763	4725.917693652811	4956.190416742674	10535.055591606355	6333.251146781395	7303.980919557991	4513.59439393509	5145.611081089573	5883.804648543532	4897.414182408157	6417.033013650341	7434.4269557679	2427.367416422564	6849.608619952722	6462.257983756589	4584.587202486432	5708.776832101457	4282.730184833956	3550.9180306185663
